"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.609794073E1,-3.045999259E-2,-9.509379975E-3,-7.860642858E-3
4.610043491E1,-3.006029874E-2,-1.085834578E-2,-7.727412041E-3
4.610291559E1,-2.926091105E-2,-1.139127091E-2,-7.460949477E-3
4.610540016E1,-2.952737361E-2,-1.005895808E-2,-8.127105422E-3
4.610791998E1,-2.619659156E-2,-1.035872847E-2,-8.526799269E-3
4.611041591E1,-2.714586444E-2,-1.235719770E-2,-1.010891981E-2
4.611293589E1,-2.697932534E-2,-1.007561199E-2,-8.526799269E-3
4.611537990E1,-2.579689771E-2,-1.182427257E-2,-7.860642858E-3
4.611788645E1,-2.832829207E-2,-1.112480834E-2,-7.327718195E-3
4.612041953E1,-2.886121720E-2,-1.085834578E-2,-5.878828466E-3
4.612289064E1,-2.832829207E-2,-1.032542065E-2,-6.544984411E-3
4.612535980E1,-2.939414233E-2,-1.097492315E-2,-5.878828466E-3
4.612787742E1,-3.244180605E-2,-7.344372105E-3,-3.630551277E-3
4.613034967E1,-3.255838528E-2,-6.528330501E-3,-1.648736536E-3
4.613287018E1,-3.469008207E-2,-5.712289363E-3,-1.781967818E-3
4.613536578E1,-3.747128695E-2,-3.946975339E-3,5.995405954E-4
4.613785097E1,-3.842055798E-2,-4.213437904E-3,-1.781967818E-3
4.614035817E1,-3.868702054E-2,-3.813744290E-3,4.663093423E-4
4.614285040E1,-4.053560272E-2,-2.731240354E-3,1.115811639E-3
4.614534511E1,-4.201780260E-2,-2.981049009E-3,-3.330780892E-4
4.614784080E1,-4.251741990E-2,-1.665390446E-4,2.298238920E-3
4.615033490E1,-4.280053452E-2,-8.326952229E-4,2.431470202E-3
4.615282566E1,-4.265065119E-2,-2.997702977E-4,2.964395098E-3
4.615530243E1,-4.065218195E-2,-5.828866852E-4,1.515505370E-3
4.615782004E1,-4.038571939E-2,-1.648736536E-3,3.763782559E-3
4.616031533E1,-3.760451823E-2,-3.130934201E-3,3.763782559E-3
4.616280983E1,-3.720482439E-2,-3.414050443E-3,3.763782559E-3
4.616530763E1,-3.400727361E-2,-4.096860532E-3,4.030244891E-3
4.616777476E1,-3.400727361E-2,-5.295941606E-3,3.380742623E-3
4.617029514E1,-3.094295599E-2,-6.128637120E-3,2.714586444E-3
4.617279075E1,-2.946075797E-2,-4.013590980E-3,2.847817726E-3
4.617525966E1,-2.637978457E-2,-4.413284827E-3,5.096094683E-3
4.617779030E1,-2.481431887E-2,-7.111217361E-3,2.847817726E-3
4.618025018E1,-2.173334546E-2,-7.127871271E-3,3.647205187E-3
4.618277000E1,-2.120042033E-2,-6.744831335E-3,3.647205187E-3
4.618526580E1,-1.986810938E-2,-6.878062617E-3,4.046898801E-3
4.618772686E1,-1.732006110E-2,-5.845520645E-3,1.249042805E-3
4.619023130E1,-1.760317758E-2,-7.444295567E-3,2.448124113E-3
4.619272475E1,-1.652067341E-2,-5.579058081E-3,2.847817726E-3
4.619524501E1,-1.543817017E-2,-5.312595516E-3,2.448124113E-3
4.619774062E1,-1.503847633E-2,-4.796324763E-3,9.825803572E-4
4.620023480E1,-1.543817017E-2,-3.730474738E-3,1.382274088E-3
4.620270461E1,-1.448889729E-2,-2.931087278E-3,8.493491332E-4
4.620519956E1,-1.422243472E-2,-2.264931099E-3,7.161179092E-4
4.620772015E1,-1.647071168E-2,-5.162710440E-4,-8.326952229E-5
4.621021568E1,-1.740333065E-2,1.498851489E-4,-7.494257297E-4
4.621270986E1,-1.685375161E-2,1.348966267E-3,-3.497319994E-4
4.621517954E1,-1.818606444E-2,3.097626381E-3,-2.331546712E-4
4.621765814E1,-1.963495463E-2,4.429938737E-3,-2.081738086E-3
4.622016933E1,-2.244946361E-2,4.862940405E-3,-1.432235818E-3
4.622266469E1,-2.484762669E-2,5.545750260E-3,-1.698698266E-3
4.622515952E1,-2.631316893E-2,4.746363033E-3,-3.414050443E-3
4.622765456E1,-3.085968643E-2,6.128637120E-3,-3.813744290E-3
4.623014955E1,-3.192553669E-2,5.196018144E-3,-3.547281725E-3
4.623267018E1,-3.379077464E-2,5.479134619E-3,-4.080206621E-3
4.623516571E1,-3.553943336E-2,4.163476173E-3,-3.280819161E-3
4.623765981E1,-3.742132336E-2,4.429938737E-3,-4.196783993E-3
4.624015533E1,-4.196783900E-2,3.547281725E-3,-3.130934201E-3
4.624262567E1,-4.181795567E-2,4.746363033E-3,-4.063552711E-3
4.624511932E1,-4.276722670E-2,4.080206621E-3,-4.463246558E-3
4.624763999E1,-4.638112336E-2,1.715352177E-3,-2.065084176E-3
4.625013556E1,-4.518204555E-2,1.432235818E-3,-2.464778023E-3
4.625261777E1,-4.746362939E-2,1.448889729E-3,-2.997702919E-3
4.625511533E1,-4.759686068E-2,1.448889729E-3,-2.598009072E-3
4.625762018E1,-4.799655452E-2,7.827335503E-4,-3.663859097E-3
4.626011562E1,-4.852947965E-2,9.326186846E-4,-1.798621728E-3
4.626258555E1,-4.679747298E-2,6.495022681E-4,-4.063552711E-3
4.626510443E1,-4.573162273E-2,8.993108640E-4,-3.663859097E-3
4.626757566E1,-4.438265786E-2,1.282350626E-3,-4.063552711E-3
4.627009491E1,-4.278388247E-2,7.494257297E-4,-2.464778023E-3
4.627259084E1,-3.995271772E-2,3.397396533E-3,-4.479900468E-3
4.627508490E1,-3.863706067E-2,1.515505370E-3,-4.330015276E-3
4.627758026E1,-3.610566631E-2,1.898545190E-3,-5.262633786E-3
4.628004848E1,-3.462346643E-2,2.814509906E-3,-5.012825131E-3
4.628257004E1,-3.314127028E-2,3.613897366E-3,-5.279287696E-3
4.628506557E1,-3.007695265E-2,3.047664650E-3,-4.346669186E-3
4.628753766E1,-2.834494598E-2,3.047664650E-3,-3.946975339E-3
4.629005507E1,-2.486428060E-2,3.014356829E-3,-5.146056414E-3
4.629253505E1,-2.393166162E-2,3.930321429E-3,-4.346669186E-3
4.629504514E1,-2.138361335E-2,3.913667519E-3,-4.080206621E-3
4.629754038E1,-2.018453181E-2,3.630551277E-3,-4.879594315E-3
4.630003473E1,-1.885222085E-2,3.897013841E-3,-3.297473071E-3
4.630253180E1,-1.816941053E-2,4.429938737E-3,-5.146056414E-3
4.630500152E1,-1.657063514E-2,4.546516109E-3,-3.946975339E-3
4.630752008E1,-1.590447873E-2,4.679747391E-3,-2.897779457E-3
4.631001483E1,-1.443893556E-2,4.130168352E-3,-3.813744290E-3
4.631250974E1,-1.297339145E-2,4.246745724E-3,-3.563935636E-3
4.631498069E1,-1.270692982E-2,3.847052110E-3,-3.430704353E-3
4.631748578E1,-1.363954786E-2,2.781202085E-3,-4.213437904E-3
4.631995506E1,-1.204077341E-2,2.514739521E-3,-3.946975339E-3
4.632249098E1,-1.272358373E-2,9.159647743E-4,-4.080206621E-3
4.632498513E1,-1.205742732E-2,1.182427281E-3,-3.414050443E-3
4.632745432E1,-1.220731251E-2,-6.828100886E-4,-1.815275638E-3
4.632994875E1,-1.219065860E-2,1.182427281E-3,-3.014356829E-3
4.633247011E1,-1.352297049E-2,5.329249543E-4,-7.660796400E-4
4.633496563E1,-1.285681408E-2,1.165773356E-4,-1.948506921E-3
4.633745990E1,-1.327316184E-2,-5.495788646E-4,-1.948506921E-3
4.633992966E1,-1.540486235E-2,1.665390482E-5,-6.328483578E-4
4.634242466E1,-1.408920344E-2,-2.264931099E-3,-1.415581908E-3
4.634494517E1,-1.528828498E-2,-1.848583459E-3,9.659265052E-4
4.634744037E1,-1.448889729E-2,-3.064318560E-3,-3.497319994E-4
4.634993491E1,-1.662059687E-2,-2.647970803E-3,4.330015217E-4
4.635240517E1,-1.608767174E-2,-2.381508471E-3,8.493491332E-4
4.635489972E1,-1.821937226E-2,-2.098391997E-3,9.825803572E-4
4.635741998E1,-1.928522252E-2,-1.948506921E-3,1.898545190E-3
4.635991558E1,-2.101722732E-2,-1.398927998E-3,1.498851459E-3
4.636240399E1,-2.061753348E-2,-5.995405954E-4,2.031776356E-3
4.636487901E1,-2.166672982E-2,5.995405954E-4,2.697932534E-3
4.636737526E1,-2.289911918E-2,-1.665390446E-3,7.161179092E-4
4.636986839E1,-2.301569656E-2,-3.164241789E-4,2.031776356E-3
4.637236664E1,-2.326550521E-2,1.282350626E-3,6.994639989E-4
4.637488515E1,-2.328215912E-2,7.494257297E-4,2.564701252E-3
4.637735569E1,-2.301569656E-2,2.165007609E-4,9.659265052E-4
4.637987494E1,-2.274923399E-2,3.330780892E-4,-1.149119460E-3
4.638236985E1,-2.448124066E-2,-3.164241789E-4,-8.326952229E-5
4.638486480E1,-2.554709092E-2,8.826569538E-4,-2.481431933E-3
4.638735903E1,-2.554709092E-2,4.829632526E-4,-8.826569538E-4
4.638985524E1,-2.822836861E-2,2.498085669E-4,4.996171629E-5
4.639235012E1,-2.796190605E-2,2.331546712E-4,-7.494257297E-4
4.639484849E1,-2.731240354E-2,-1.099157729E-3,-2.331546741E-3
4.639734043E1,-2.702928707E-2,-3.164241789E-4,-2.731240354E-3
4.639981996E1,-2.744563483E-2,-1.249042805E-3,-3.264165251E-3
4.640233014E1,-2.742898092E-2,-6.994639989E-4,-2.331546741E-3
4.640480084E1,-2.864471637E-2,-1.099157729E-3,-2.997702919E-3
4.640731720E1,-2.811179124E-2,-2.031776356E-3,-4.046898801E-3
4.640981569E1,-2.822836861E-2,-5.662327749E-4,-2.864471637E-3
4.641230979E1,-2.877794765E-2,-8.326952229E-4,-5.379211158E-3
4.641480552E1,-2.811179124E-2,-8.493491332E-4,-6.844754796E-3
4.641730076E1,-2.757886611E-2,-8.493491332E-4,-5.512442440E-3
4.641976947E1,-2.691270970E-2,-1.781967818E-3,-4.313361365E-3
4.642229014E1,-2.702928707E-2,8.326952229E-5,-4.996171221E-3
4.642477398E1,-2.609666809E-2,-1.115811639E-3,-4.063552711E-3
4.642727992E1,-2.609666809E-2,-1.115811639E-3,-4.063552711E-3
4.642977569E1,-2.809513733E-2,-1.831929549E-4,-5.245979875E-3
4.643225026E1,-2.702928707E-2,4.829632526E-4,-3.930321429E-3
4.643476491E1,-2.769544348E-2,9.992343257E-5,-3.397396533E-3
4.643725966E1,-2.794525214E-2,1.565467101E-3,-3.930321429E-3
4.643975498E1,-2.687940188E-2,1.548813190E-3,-2.997702919E-3
4.644225063E1,-2.594678290E-2,1.415581908E-3,-2.598009072E-3
4.644472377E1,-2.729574963E-2,6.328483578E-4,-1.282350626E-3
4.644724050E1,-2.661293931E-2,2.098391997E-3,-1.548813190E-3
4.644970054E1,-2.568032034E-2,1.282350626E-3,-1.282350626E-3
4.645223016E1,-2.714586444E-2,1.432235818E-3,-8.826569538E-4
4.645472524E1,-2.714586444E-2,1.965160714E-3,-1.149119460E-3
4.645719423E1,-2.941079624E-2,1.448889729E-3,-1.149119460E-3
4.645971580E1,-2.821171470E-2,1.981814625E-3,-7.494257297E-4
4.646220974E1,-2.927756496E-2,3.047664650E-3,-3.497319994E-4
4.646470481E1,-2.952737361E-2,4.246745724E-3,-8.993108640E-4
4.646720091E1,-2.819506079E-2,3.314126981E-3,-1.282350626E-3
4.646967873E1,-2.927756496E-2,2.647970803E-3,-1.282350626E-3
4.647219032E1,-2.847817726E-2,2.248277189E-3,-1.149119460E-3
4.647465916E1,-2.847817726E-2,3.031010740E-3,-2.348200651E-3
4.647717991E1,-2.927756496E-2,2.647970803E-3,-2.481431933E-3
4.647967572E1,-3.021018393E-2,3.047664650E-3,-2.081738086E-3
4.648212713E1,-2.992706746E-2,4.263399635E-3,-1.282350626E-3
4.648466567E1,-3.100957163E-2,3.047664650E-3,-3.264165251E-3
4.648715916E1,-3.007695265E-2,2.781202085E-3,-2.214969369E-3
4.648962937E1,-2.996037528E-2,1.582121011E-3,-3.397396533E-3
4.649212396E1,-3.022683784E-2,1.981814625E-3,-4.196783993E-3
4.649462660E1,-3.021018393E-2,3.314126981E-3,-3.530627815E-3
4.649710479E1,-3.036006913E-2,3.830398200E-4,-3.264165251E-3
4.649960968E1,-2.929421887E-2,1.049195998E-3,-2.331546741E-3
4.650213043E1,-2.902775630E-2,6.328483578E-4,-2.997702919E-3
4.650462559E1,-3.064318560E-2,-8.160413126E-4,-3.130934201E-3
4.650709556E1,-3.049330041E-2,5.162710440E-4,-3.797090380E-3
4.650962250E1,-3.024349175E-2,-6.828100886E-4,-1.665390446E-3
4.651211045E1,-3.105953336E-2,-2.131699817E-3,-3.330780892E-4
4.651460553E1,-2.904441021E-2,-1.898545190E-3,-2.731240354E-3
4.651709995E1,-2.972722054E-2,-2.947741188E-3,-1.998468651E-4
4.651957761E1,-2.997702919E-2,-2.148353728E-3,-9.992342675E-4
4.652206443E1,-3.227526695E-2,-4.413284827E-3,-2.181661548E-3
4.652458502E1,-3.052660823E-2,-4.013590980E-3,-1.648736536E-3
4.652708046E1,-3.185892105E-2,-3.080972470E-3,-2.181661548E-3
4.652957468E1,-2.999368310E-2,-2.548047341E-3,-2.065084176E-3
4.653205849E1,-3.130934015E-2,-1.615428715E-3,-1.931853010E-3
4.653453936E1,-2.971056662E-2,-4.330015217E-4,-2.997702919E-3
4.653705991E1,-2.931087278E-2,-5.662327749E-4,-3.513973905E-3
4.653955552E1,-2.942745015E-2,2.498085669E-4,-2.065084176E-3
4.654204986E1,-2.821171470E-2,1.299004536E-3,-2.065084176E-3
4.654454075E1,-2.754555829E-2,1.831929549E-3,-2.864471637E-3
4.654701446E1,-2.553043701E-2,2.481431933E-3,-8.826569538E-4
4.654953489E1,-2.553043701E-2,3.280819161E-3,-2.348200651E-3
4.655203074E1,-2.271592617E-2,3.930321429E-3,-1.149119460E-3
4.655452468E1,-2.218300104E-2,3.530627815E-3,-8.826569538E-4
4.655701988E1,-2.096726559E-2,5.912136286E-3,-8.993108640E-4
4.655948985E1,-1.925191469E-2,3.230857430E-3,-8.826569538E-4
4.656201007E1,-1.843587309E-2,3.897013841E-3,-9.992343257E-5
4.656450584E1,-1.843587309E-2,4.829632584E-3,3.330780964E-5
4.656699986E1,-1.510509197E-2,4.413284827E-3,-2.331546712E-4
4.656949493E1,-1.497186068E-2,4.013590980E-3,2.997702977E-4
4.657198854E1,-1.350631658E-2,3.064318560E-3,-9.992343257E-5
4.657448512E1,-1.443893556E-2,3.064318560E-3,-3.497319994E-4
4.657698045E1,-1.217400469E-2,2.248277189E-3,1.632082625E-3
4.657947459E1,-1.284016017E-2,2.514739521E-3,-8.326952229E-5
4.658199668E1,-1.365620177E-2,7.827335503E-4,-1.548813190E-3
4.658442189E1,-1.420578081E-2,-1.082503819E-3,-8.826569538E-4
4.658695986E1,-1.460547466E-2,-1.065849909E-3,-6.161945057E-4
4.658945562E1,-1.528828498E-2,-2.264931099E-3,-9.992342675E-4
4.659195030E1,-1.528828498E-2,-1.465543639E-3,-1.265696716E-3
4.659441929E1,-1.916864514E-2,-3.180895932E-3,-2.731240354E-3
4.659693064E1,-2.103388123E-2,-2.897779457E-3,-2.464778023E-3
4.659942877E1,-2.224961668E-2,-2.881125547E-3,-2.731240354E-3
4.660192075E1,-2.411485463E-2,-2.598009072E-3,-2.598009072E-3
4.660439931E1,-2.599674463E-2,-3.397396533E-3,-3.380742623E-3
4.660689410E1,-2.932752669E-2,-2.697932534E-3,-4.046898801E-3
4.660938975E1,-3.185892105E-2,-2.814509906E-3,-6.028713658E-3
4.661191050E1,-3.507312387E-2,-3.047664650E-3,-3.380742623E-3
4.661440476E1,-3.708824515E-2,-3.580589546E-3,-4.846286494E-3
4.661689976E1,-3.961963952E-2,-4.080206621E-3,-4.696401302E-3
4.661936965E1,-4.135164618E-2,-4.063552711E-3,-2.714586444E-3
4.662186452E1,-4.363323003E-2,-4.180130083E-3,-2.581355162E-3
4.662436798E1,-4.709724337E-2,-2.697932534E-3,-3.913667519E-3
4.662687982E1,-4.484896734E-2,-5.379211158E-3,-2.847817726E-3
4.662937575E1,-4.671420157E-2,-5.096094683E-3,-2.048430266E-3
4.663186965E1,-4.576493055E-2,-3.480666084E-3,-1.998468651E-4
4.663436546E1,-4.401627183E-2,-3.230857430E-3,3.330780892E-4
4.663685984E1,-4.414950311E-2,-3.230857430E-3,2.181661548E-3
4.663935593E1,-4.135164618E-2,-3.114280291E-3,1.915199100E-3
4.664181085E1,-4.091864452E-2,-3.164241789E-4,7.161179092E-4
4.664434483E1,-3.823736683E-2,6.661561929E-5,3.497319994E-3
4.664684011E1,-3.663859144E-2,1.382274088E-3,1.365620177E-3
4.664933498E1,-3.327450156E-2,2.831163816E-3,3.214203520E-3
4.665183071E1,-3.194218874E-2,2.681278624E-3,2.697932534E-3
4.665429864E1,-2.844486944E-2,4.663093481E-3,2.814509906E-3
4.665682009E1,-2.726244181E-2,3.847052110E-3,2.148353728E-3
4.665931561E1,-2.563035861E-2,5.845520645E-3,3.863706021E-3
4.666178436E1,-2.283250354E-2,4.746363033E-3,2.015122445E-3
4.666430483E1,-2.136695944E-2,5.812212825E-3,3.996937070E-3
4.666678212E1,-2.323219739E-2,5.828866735E-3,4.130168352E-3
4.666929498E1,-2.189988457E-2,5.812212825E-3,3.347434802E-3
4.667179071E1,-2.176665328E-2,5.279287696E-3,4.796324763E-3
4.667426247E1,-2.085068822E-2,2.065084176E-3,3.347434802E-3
4.667678054E1,-2.100057341E-2,5.995405954E-4,3.097626381E-3
4.667923317E1,-2.021783963E-2,-1.415581908E-3,2.697932534E-3
4.668174465E1,-2.155015245E-2,6.661561929E-5,2.298238920E-3
4.668426548E1,-2.115045860E-2,-1.132465550E-3,2.831163816E-3
4.668674872E1,-2.143357508E-2,-2.881125547E-3,-7.327718195E-4
4.668925502E1,-2.091730386E-2,-3.813744290E-3,6.661561929E-5
4.669172459E1,-2.143357508E-2,-3.147588111E-3,-7.327718195E-4
4.669424510E1,-2.076741867E-2,-2.764548175E-3,-3.114280291E-3
4.669674062E1,-2.143357508E-2,-1.831929549E-3,-5.778905004E-3
4.669920941E1,-2.304900438E-2,-1.698698266E-3,-7.760719862E-3
4.670173020E1,-2.383173816E-2,-9.992343257E-5,-8.426875807E-3
4.670422304E1,-2.449789457E-2,1.665390446E-4,-9.359494783E-3
4.670672056E1,-2.461447194E-2,2.697932534E-3,-1.254039072E-2
4.670921564E1,-2.752890438E-2,5.379211158E-3,-1.453885902E-2
4.671171059E1,-2.886121720E-2,6.994639989E-3,-1.295673754E-2
4.671420469E1,-2.939414233E-2,6.195252761E-3,-1.520501543E-2
4.671667446E1,-3.044333868E-2,9.542687796E-3,-1.388935652E-2
4.671919505E1,-3.082637861E-2,1.075842232E-2,-1.255704463E-2
4.672169065E1,-3.162576631E-2,1.129134744E-2,-1.164107956E-2
4.672415956E1,-3.215869144E-2,1.157446392E-2,-1.004230417E-2
4.672665448E1,-3.134264797E-2,1.237385161E-2,-8.993108757E-3
4.672914947E1,-3.014356829E-2,1.104153879E-2,-6.994639989E-3
4.673166982E1,-2.746228874E-2,1.302335318E-2,-7.011293899E-3
4.673416510E1,-2.626320720E-2,1.220731251E-2,-7.677450310E-3
4.673664894E1,-2.319888957E-2,1.099157706E-2,-4.746363033E-3
4.673915550E1,-2.053426392E-2,1.110815443E-2,-5.545750260E-3
4.674162453E1,-1.933518425E-2,8.693338372E-3,-2.764548175E-3
4.674414492E1,-1.427239645E-2,7.061255630E-3,-2.881125547E-3
4.674664052E1,-8.543453179E-3,4.879594315E-3,-3.014356829E-3
4.674910952E1,-4.030244891E-3,2.847817726E-3,-7.494257297E-4
4.675162958E1,1.448889729E-3,1.881891279E-3,-1.032542088E-3
4.675412188E1,4.912902135E-3,5.162710440E-4,-1.165773356E-4
4.675662001E1,1.012557372E-2,4.829632526E-4,1.748659997E-3
4.675911542E1,1.437231991E-2,-2.747894265E-3,5.662327749E-4
4.676161843E1,1.931853034E-2,-1.998468535E-3,4.330015217E-4
4.676410545E1,2.346535213E-2,-1.615428715E-3,1.348966267E-3
4.676659478E1,2.677947842E-2,-3.513973905E-3,1.665390446E-4
4.676909495E1,2.987710573E-2,-1.798621728E-3,2.931087278E-3
4.677159051E1,2.934418060E-2,-4.663093423E-4,1.881891279E-3
4.677410634E1,3.189222887E-2,5.828866852E-4,1.732006087E-3
4.677658002E1,3.004364483E-2,2.065084176E-3,6.828100886E-4
4.677906838E1,3.047664650E-2,5.529096350E-3,1.065849909E-3
4.678156992E1,2.781202085E-2,7.427641656E-3,1.582121011E-3
4.678406553E1,2.434800938E-2,7.977220230E-3,2.664624772E-4
4.678652875E1,2.048430219E-2,1.054192148E-2,-5.495788646E-4
4.678905556E1,1.648736559E-2,1.055857539E-2,-1.998468535E-3
4.679152455E1,9.542687796E-3,1.155781001E-2,-2.398162382E-3
4.679404478E1,3.130934201E-3,1.240715943E-2,-3.597243456E-3
4.679654038E1,-2.997702919E-3,1.323985402E-2,-4.912902135E-3
4.679905882E1,-8.759954013E-3,1.209073514E-2,-5.845520645E-3
4.680153058E1,-1.743663847E-2,1.269027591E-2,-6.495022681E-3
4.680400559E1,-2.359858342E-2,1.059188321E-2,-7.560872938E-3
4.680651332E1,-2.951071970E-2,7.843988948E-3,-6.078675389E-3
4.680901568E1,-3.793759644E-2,5.895482376E-3,-8.593414910E-3
4.681148439E1,-4.449923337E-2,4.629785661E-3,-7.261102553E-3
4.681400466E1,-5.052794889E-2,2.531393431E-3,-7.794027682E-3
4.681645803E1,-5.763916299E-2,-8.660030435E-4,-6.844754796E-3
4.681896901E1,-6.300172210E-2,-2.831163816E-3,-6.844754796E-3
4.682149054E1,-6.703196466E-2,-5.595711991E-3,-6.428407039E-3
4.682397373E1,-6.918031722E-2,-7.577526849E-3,-5.229325965E-3
4.682647967E1,-7.347702980E-2,-9.959034622E-3,-7.744065952E-3
4.682895021E1,-7.362691313E-2,-1.140792482E-2,-5.479134619E-3
4.683144407E1,-7.604172826E-2,-1.287346799E-2,-4.529862199E-3
4.683396555E1,-7.672453672E-2,-1.473870594E-2,-3.863706021E-3
4.683645974E1,-7.645807415E-2,-1.513839979E-2,-3.863706021E-3
4.683895538E1,-7.445960492E-2,-1.582120918E-2,-2.931087278E-3
4.684142210E1,-7.430972159E-2,-1.420578081E-2,-1.748659997E-3
4.684392344E1,-7.204478979E-2,-1.462212857E-2,-1.348966267E-3
4.684644016E1,-6.854747236E-2,-1.305666100E-2,-1.615428715E-3
4.684891514E1,-6.506680697E-2,-1.147454046E-2,-1.365620177E-3
4.685142962E1,-6.383441389E-2,-9.209609590E-3,8.826569538E-4
4.685390436E1,-5.835528299E-2,-8.193721063E-3,-4.496554320E-4
4.685641982E1,-5.405857414E-2,-5.812212825E-3,1.931853010E-3
4.685891526E1,-4.962863773E-2,-3.314126981E-3,2.181661548E-3
4.686138926E1,-4.561504349E-2,-2.015122445E-3,2.581355162E-3
4.686390566E1,-4.185126349E-2,3.663859097E-4,3.763782559E-3
4.686638548E1,-3.755455464E-2,2.331546741E-3,4.946209956E-3
4.686889492E1,-3.259169310E-2,3.763782559E-3,4.812978674E-3
4.687139060E1,-2.816175297E-2,6.012059748E-3,6.528330501E-3
4.687385939E1,-2.614662983E-2,7.993874140E-3,6.378445774E-3
4.687635459E1,-2.161676809E-2,7.677450310E-3,4.529862199E-3
4.687885943E1,-1.718682982E-2,9.126340039E-3,5.978751928E-3
4.688135695E1,-1.235719770E-2,1.029211283E-2,8.360260166E-3
4.688386517E1,-1.115811616E-2,1.040869020E-2,7.027947810E-3
4.688636053E1,-6.228560582E-3,9.292879142E-3,3.980283160E-3
4.688885459E1,-6.495022681E-3,1.022549719E-2,5.179364234E-3
4.689132831E1,-3.147588111E-3,1.020884328E-2,4.646439571E-3
4.689384442E1,-4.829632526E-4,9.242917411E-3,3.980283160E-3
4.689634015E1,1.365620177E-3,8.027181961E-3,4.263399635E-3
4.689883461E1,2.281585010E-3,6.145291030E-3,2.531393431E-3
4.690133067E1,2.148353728E-3,5.479134619E-3,1.881891279E-3
4.690379978E1,4.413284827E-3,4.529862199E-3,5.495788646E-4
4.690631976E1,5.445826799E-3,1.315658446E-3,2.548047341E-3
4.690881537E1,6.245214492E-3,1.165773356E-4,1.632082625E-3
4.691129522E1,5.828866735E-3,-1.215735101E-3,2.031776356E-3
4.691380499E1,4.080206621E-3,-3.080972470E-3,8.493491332E-4
4.691631903E1,5.395865068E-3,-5.096094683E-3,7.161179092E-4
4.691876955E1,5.112748593E-3,-7.361026015E-3,8.660030435E-4
4.692129059E1,4.962863866E-3,-8.426875807E-3,-9.825803572E-4
4.692376076E1,3.763782559E-3,-8.426875807E-3,3.330780892E-4
4.692627964E1,3.880359931E-3,-1.029211283E-2,7.327718195E-4
4.692875348E1,6.661561783E-4,-1.212404296E-2,4.829632526E-4
4.693126984E1,1.732006087E-3,-1.214069687E-2,3.497319994E-4
4.693376564E1,1.732006087E-3,-1.147454046E-2,4.829632526E-4
4.693623972E1,-2.548047341E-3,-1.170769520E-2,-1.831929549E-4
4.693875555E1,-1.748659997E-3,-1.250708289E-2,-1.831929549E-4
4.694124562E1,-2.947741188E-3,-1.170769520E-2,-8.493491332E-4
4.694374510E1,-2.398162382E-3,-9.975688532E-3,-1.515505370E-3
4.694623993E1,-3.047664650E-3,-9.026416577E-3,1.132465550E-3
4.694875791E1,-5.196018144E-3,-8.493491448E-3,-1.781967818E-3
4.695123041E1,-6.245214492E-3,-6.345137954E-3,-2.314892830E-3
4.695372438E1,-5.712289363E-3,-6.611600053E-3,-1.115811639E-3
4.695621958E1,-6.495022681E-3,-4.479900468E-3,-2.314892830E-3
4.695871535E1,-7.810681593E-3,-2.997702919E-3,-1.665390446E-3
4.696118434E1,-6.744831335E-3,-3.147588111E-3,-2.065084176E-3
4.696370563E1,-7.127871271E-3,-7.327718195E-4,-3.264165251E-3
4.696617710E1,-7.127871271E-3,-7.327718195E-4,-3.397396533E-3
4.696869476E1,-6.861408707E-3,-5.995405954E-4,-2.864471637E-3
4.697119061E1,-7.261102553E-3,6.661561929E-5,-1.548813190E-3
4.697367344E1,-7.910604589E-3,9.992342675E-4,-2.331546741E-3
4.697618048E1,-6.578292232E-3,3.330780892E-4,-1.682044356E-3
4.697862840E1,-7.261102553E-3,1.998468651E-4,-1.931853010E-3
4.698116982E1,-8.859877475E-3,-4.496554320E-4,-1.149119460E-3
4.698366538E1,-6.311830133E-3,7.161179092E-4,-2.598009072E-3
4.698615965E1,-7.660796400E-3,-1.532159280E-3,-1.265696716E-3
4.698865529E1,-7.011293899E-3,-2.598009072E-3,1.831929549E-4
4.699111338E1,-6.345137954E-3,-2.731240354E-3,4.496554320E-4
4.699363426E1,-4.996171221E-3,-1.682044356E-3,-1.532159280E-3
